player_id,season,season_type,passing_yards,passing_tds,interceptions,attempts,completions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,games,fantasy_points_ppr,playoff_passing_yards,playoff_passing_tds,playoff_interceptions,playoff_rushing_yards,playoff_rushing_tds,playoff_receiving_yards,playoff_receiving_tds,playoff_receptions,playoff_targets,playoff_games,playoff_fantasy_points,made_playoffs,passing_yards_adj,passing_tds_adj,interceptions_adj,attempts_adj,completions_adj,rushing_yards_adj,rushing_tds_adj,carries_adj,receiving_yards_adj,receiving_tds_adj,receptions_adj,targets_adj,fantasy_points_ppr_adj,passing_yards_pg,passing_tds_pg,interceptions_pg,attempts_pg,completions_pg,rushing_yards_pg,rushing_tds_pg,carries_pg,receiving_yards_pg,receiving_tds_pg,receptions_pg,targets_pg,fantasy_points_ppr_pg,games_played_pct,player_name,age,draft_number,years_exp,seasons,career_games,career_playoffs,career_playoff_games,career_playoff_passing_yards,career_playoff_rushing_yards,career_playoff_receiving_yards,career_playoff_passing_tds,career_playoff_rushing_tds,career_playoff_receiving_tds,career_playoff_receptions,peak_passing_yards,peak_passing_tds,peak_rushing_yards,peak_rushing_tds,peak_receiving_yards,peak_receiving_tds,peak_receptions,peak_targets,peak_passing_yards_adj,peak_passing_tds_adj,peak_rushing_yards_adj,peak_rushing_tds_adj,peak_receiving_yards_adj,peak_receiving_tds_adj,peak_receptions_adj,best_passing_yards_pg,best_passing_tds_pg,best_rushing_yards_pg,best_rushing_tds_pg,best_receiving_yards_pg,best_receiving_tds_pg,best_receptions_pg,avg_passing_yards_pg,avg_rushing_yards_pg,avg_receiving_yards_pg,avg_receptions_pg,avg_games_played_pct,min_games_played_pct,age_bucket,gsis_id,player,team,year_signed,years,fa_year,apy,total_value,total_guaranteed,guarantee_pct,draft_round,draft_overall,draft_year,inflated_apy,position
00-0038938,2024,REG,0.0,0,0.0,0,0,0.0,0,0,62.0,0,8,19,10,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.39999999999999,0.0,13.6,32.3,24.139999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.8,1.9,1.42,0.5882352941176471,Jalin Hyatt,22.0,73.0,1,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,373.0,0,23,40,0.0,0.0,0.0,0.0,373.0,0.0,23.0,0.0,0.0,0.0,0.0,28.692307692307693,0.0,1.7692307692307692,0.0,0.0,17.446153846153848,1.2846153846153845,0.6764705882352942,0.5882352941176471,rookie_age,00-0038938,Jalin Hyatt,Giants,2023,4.0,2027.0,1406329.0,5625316.0,1091140.0,0.1939695476663,3.0,73.0,2023.0,1.884281,WR
00-0038951,2024,REG,0.0,0,0.0,0,0,308.0,2,50,109.0,1,9,12,11,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,476.0,3.090909090909091,77.27272727272727,168.45454545454544,1.5454545454545454,13.909090909090908,18.545454545454547,106.17272727272727,0.0,0.0,0.0,0.0,0.0,28.0,0.18181818181818182,4.545454545454546,9.909090909090908,0.09090909090909091,0.8181818181818182,1.0909090909090908,6.245454545454546,0.6470588235294118,Sean Tucker,22.0,,1,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308.0,2,109.0,1,9,12,0.0,0.0,476.0,3.090909090909091,168.45454545454544,1.5454545454545454,13.909090909090908,0.0,0.0,28.0,0.18181818181818182,9.909090909090908,0.09090909090909091,0.8181818181818182,0.0,17.833333333333332,6.454545454545454,0.7424242424242424,0.411764705882353,0.17647058823529413,rookie_age,00-0038951,Sean Tucker,Buccaneers,2026,1.0,2027.0,3520000.0,3520000.0,0.0,0.0,,,2023.0,3.52,RB
00-0038976,2024,REG,0.0,0,0.0,0,0,42.0,0,13,503.0,6,39,52,16,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,13.0,503.0,6.0,39.0,52.0,129.5,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.8125,31.4375,0.375,2.4375,3.25,8.09375,0.9411764705882353,Marvin Mims Jr.,22.0,63.0,1,2,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,0,503.0,6,39,52,0.0,0.0,42.0,0.0,503.0,6.0,39.0,0.0,0.0,2.625,0.0,31.4375,0.375,2.4375,0.0,2.3125,28.285416666666666,1.9520833333333334,0.9117647058823529,0.8823529411764706,rookie_age,00-0038976,Marvin Mims,Broncos,2023,4.0,2027.0,1517159.0,6068634.0,3189399.0,0.5255546800153049,2.0,63.0,2023.0,2.032777,WR
00-0038977,2024,REG,0.0,0,0.0,0,0,43.0,0,9,667.0,3,51,81,14,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,9.0,667.0,3.0,51.0,81.0,140.0,0.0,0.0,0.0,0.0,0.0,3.0714285714285716,0.0,0.6428571428571429,47.642857142857146,0.21428571428571427,3.642857142857143,5.785714285714286,10.0,0.8235294117647058,Tank Dell,24.0,69.0,1,2,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,0,709.0,7,51,81,0.0,0.0,86.7,0.0,1205.3,11.9,79.89999999999999,0.0,0.0,5.1,0.0,70.9,0.7,4.7,0.0,4.085714285714285,59.27142857142857,4.171428571428572,0.7058823529411764,0.5882352941176471,early_prime,00-0038977,Tank Dell,Texans,2023,4.0,2027.0,1422276.0,5689104.0,1137528.0,0.19994853319608852,3.0,69.0,2023.0,1.905647,WR
00-0038979,2024,REG,0.0,0,0.0,0,0,-5.0,0,1,339.0,3,29,49,9,80.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-9.444444444444445,0.0,1.8888888888888888,640.3333333333334,5.666666666666666,54.77777777777778,92.55555555555556,151.86666666666667,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.1111111111111111,37.666666666666664,0.3333333333333333,3.2222222222222223,5.444444444444445,8.933333333333334,0.5294117647058824,Cedric Tillman,24.0,74.0,1,2,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0,339.0,3,29,49,0.0,0.0,12.363636363636363,0.0,640.3333333333334,5.666666666666666,54.77777777777778,0.0,0.0,0.7272727272727273,0.0,37.666666666666664,0.3333333333333333,3.2222222222222223,0.0,0.08585858585858586,29.015151515151516,2.5656565656565657,0.5882352941176471,0.5294117647058824,early_prime,00-0038979,Cedric Tillman,Browns,2023,4.0,2027.0,1402616.0,5610462.0,1080336.0,0.19255740436349092,3.0,74.0,2023.0,1.879306,WR
00-0038994,2024,REG,0.0,0,0.0,0,0,20.0,1,3,875.0,9,63,99,15,212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,875.0,9.0,63.0,99.0,212.5,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.06666666666666667,0.2,58.333333333333336,0.6,4.2,6.6,14.166666666666666,0.8823529411764706,Jordan Addison,22.0,23.0,1,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,1,911.0,10,70,108,0.0,0.0,20.0,1.0,911.0,10.0,70.0,0.0,0.0,1.3333333333333333,0.06666666666666667,58.333333333333336,0.6,4.2,0.0,0.7254901960784313,55.96078431372549,4.158823529411764,0.9411764705882353,0.8823529411764706,rookie_age,00-0038994,Jordan Addison,Vikings,2023,4.0,2027.0,3432934.0,13731736.0,13731736.0,1.0,1.0,23.0,2023.0,4.599643,WR
00-0038996,2024,REG,0.0,0,0.0,0,0,6.0,0,3,707.0,7,50,70,17,163.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,707.0,7.0,50.0,70.0,163.3,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.17647058823529413,41.588235294117645,0.4117647058823529,2.9411764705882355,4.117647058823529,9.605882352941178,1.0,Tucker Kraft,23.0,78.0,1,2,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,0,707.0,7,50,70,0.0,0.0,6.0,0.0,707.0,7.0,52.699999999999996,0.0,0.0,0.35294117647058826,0.0,41.588235294117645,0.4117647058823529,3.1,0.0,0.17647058823529413,38.544117647058826,3.0205882352941176,0.7941176470588236,0.5882352941176471,rookie_age,00-0038996,Tucker Kraft,Packers,2023,4.0,2027.0,1384483.0,5537932.0,1027588.0,0.18555446329062908,3.0,78.0,2023.0,1.85501,TE
00-0038997,2024,REG,0.0,0,0.0,0,0,-1.0,0,1,803.0,5,72,107,14,182.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,803.0,5.0,72.0,107.0,182.2,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.07142857142857142,57.357142857142854,0.35714285714285715,5.142857142857143,7.642857142857143,13.014285714285714,0.8235294117647058,Josh Downs,23.0,79.0,1,2,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,803.0,5,72,107,0.0,0.0,0.0,0.0,803.0,5.0,72.0,0.0,0.0,0.0,0.0,57.357142857142854,0.35714285714285715,5.142857142857143,0.0,-0.03571428571428571,51.35504201680672,4.571428571428571,0.9117647058823529,0.8235294117647058,rookie_age,00-0038997,Josh Downs,Colts,2023,4.0,2027.0,1380114.0,5520456.0,1014875.9999999999,0.18383916111277762,3.0,79.0,2023.0,1.849156,WR
00-0038998,2024,REG,226.0,1,1.0,39,18,22.0,0,11,0.0,0,0,0,8,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,480.25,2.125,2.125,82.875,38.25,46.75,0.0,23.375,0.0,0.0,0.0,0.0,28.135,28.25,0.125,0.125,4.875,2.25,2.75,0.0,1.375,0.0,0.0,0.0,0.0,1.655,0.47058823529411764,Jake Haener,25.0,127.0,1,1,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1,22.0,0,0.0,0,0,0,480.25,2.125,46.75,0.0,0.0,0.0,0.0,28.25,0.125,2.75,0.0,0.0,0.0,0.0,28.25,2.75,0.0,0.0,0.47058823529411764,0.47058823529411764,early_prime,00-0038998,Jake Haener,Chiefs,2026,1.0,2027.0,1075000.0,1075000.0,0.0,0.0,4.0,127.0,2023.0,1.075,QB
00-0039021,2024,REG,0.0,0,0.0,0,0,150.0,6,55,104.0,0,16,20,12,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,150.0,6.0,55.0,104.0,0.0,16.0,20.0,77.4,0.0,0.0,0.0,0.0,0.0,12.5,0.5,4.583333333333333,8.666666666666666,0.0,1.3333333333333333,1.6666666666666667,6.45,0.7058823529411765,Roschon Johnson,23.0,115.0,1,2,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,352.0,6,209.0,0,34,40,0.0,0.0,352.0,6.0,209.0,0.0,34.0,0.0,0.0,23.466666666666665,0.5,13.933333333333334,0.0,2.2666666666666666,0.0,17.983333333333334,11.3,1.7999999999999998,0.7941176470588236,0.7058823529411765,rookie_age,00-0039021,Roschon Johnson,Bears,2023,4.0,2027.0,1152172.0,4608688.0,768688.0,0.16679106938894542,4.0,115.0,2023.0,1.543746,RB
00-0039032,2024,REG,0.0,0,0.0,0,0,312.0,4,84,224.0,1,30,35,12,113.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,312.0,4.0,84.0,224.0,1.0,30.0,35.0,113.60000000000001,0.0,0.0,0.0,0.0,0.0,26.0,0.3333333333333333,7.0,18.666666666666668,0.08333333333333333,2.5,2.9166666666666665,9.466666666666667,0.7058823529411765,Tyjae Spears,23.0,81.0,1,2,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,453.0,4,385.0,1,52,70,0.0,0.0,453.0,4.0,385.0,1.0,52.0,0.0,0.0,26.647058823529413,0.3333333333333333,22.647058823529413,0.08333333333333333,3.0588235294117645,0.0,26.323529411764707,20.65686274509804,2.7794117647058822,0.8529411764705883,0.7058823529411765,rookie_age,00-0039032,Tyjae Spears,Titans,2023,4.0,2027.0,1372651.0,5490602.0,993164.0,0.18088435475745648,3.0,81.0,2023.0,1.839157,RB
00-0039040,2024,REG,0.0,0,0.0,0,0,907.0,6,203,592.0,6,78,87,17,299.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,907.0,6.0,203.0,592.0,6.0,78.0,87.0,299.9,0.0,0.0,0.0,0.0,0.0,53.35294117647059,0.35294117647058826,11.941176470588236,34.8235294117647,0.35294117647058826,4.588235294117647,5.117647058823529,17.641176470588235,1.0,De'Von Achane,22.0,84.0,1,2,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,907.0,8,592.0,6,78,87,0.0,0.0,1236.3636363636363,12.363636363636363,592.0,6.0,78.0,0.0,0.0,72.72727272727273,0.7272727272727273,34.8235294117647,0.35294117647058826,4.588235294117647,0.0,63.040106951871664,26.36631016042781,3.521390374331551,0.8235294117647058,0.6470588235294118,rookie_age,00-0039040,Devon Achane,Dolphins,2023,4.0,2027.0,1359363.0,5437450.0,954508.0,0.17554331534083073,3.0,84.0,2023.0,1.821353,RB
00-0039041,2024,REG,0.0,0,0.0,0,0,0.0,0,0,172.0,2,20,24,14,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,2.0,20.0,24.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285714285714286,0.14285714285714285,1.4285714285714286,1.7142857142857142,3.5142857142857147,0.8235294117647058,Elijah Higgins,23.0,197.0,1,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,172.0,2,20,24,0.0,0.0,0.0,0.0,307.88888888888886,2.0,26.444444444444443,0.0,0.0,0.0,0.0,18.11111111111111,0.14285714285714285,1.5555555555555556,0.0,0.0,15.1984126984127,1.492063492063492,0.6764705882352942,0.5294117647058824,rookie_age,00-0039041,Elijah Higgins,ARI/MIA,2023,4.0,2027.0,1003970.0,4015880.0,175880.0,0.04379612936641533,6.0,197.0,2023.0,1.345177,TE
00-0039052,2024,REG,0.0,0,0.0,0,0,0.0,0,0,172.0,1,12,22,10,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4,1.7,20.4,37.4,59.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.1,1.2,2.2,3.5200000000000005,0.5882352941176471,Trey Palmer,23.0,191.0,1,2,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,0,385.0,3,39,68,0.0,0.0,22.0,0.0,385.0,3.0,39.0,0.0,0.0,1.2941176470588236,0.0,22.647058823529413,0.17647058823529413,2.2941176470588234,0.0,0.6470588235294118,19.923529411764704,1.7470588235294118,0.7941176470588236,0.5882352941176471,rookie_age,00-0039052,Trey Palmer,NO/TB,2023,4.0,2027.0,1004823.9999999999,4019295.9999999995,179296.0,0.04460880711447975,6.0,191.0,2023.0,1.346321,WR
00-0039062,2024,REG,0.0,0,0.0,0,0,5.0,0,2,167.0,0,17,42,14,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,167.0,0.0,17.0,42.0,32.2,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.14285714285714285,11.928571428571429,0.0,1.2142857142857142,3.0,2.3000000000000003,0.8235294117647058,Jonathan Mingo,23.0,39.0,1,2,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0,418.0,0,43,85,0.0,0.0,5.0,0.0,418.0,0.0,43.0,0.0,0.0,0.35714285714285715,0.0,27.866666666666667,0.0,2.8666666666666667,0.0,0.17857142857142858,19.89761904761905,2.0404761904761903,0.8529411764705882,0.8235294117647058,rookie_age,00-0039062,Jonathan Mingo,Cowboys,2026,1.0,2027.0,1145000.0,1145000.0,0.0,0.0,2.0,39.0,2023.0,1.145,WR
00-0039064,2024,REG,0.0,0,0.0,0,0,56.0,0,9,1059.0,4,74,116,17,209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,1059.0,4.0,74.0,116.0,209.5,0.0,0.0,0.0,0.0,0.0,3.2941176470588234,0.0,0.5294117647058824,62.294117647058826,0.23529411764705882,4.352941176470588,6.823529411764706,12.323529411764707,1.0,Zay Flowers,23.0,22.0,1,2,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1,1059.0,5,77,116,0.0,0.0,56.0,1.0,1059.0,5.0,77.0,0.0,0.0,3.5,0.0625,62.294117647058826,0.3125,4.8125,0.0,3.3970588235294117,57.95955882352941,4.5827205882352935,0.9705882352941176,0.9411764705882353,rookie_age,00-0039064,Zay Flowers,Ravens,2023,4.0,2027.0,3509110.0,14036440.0,14036440.0,1.0,1.0,22.0,2023.0,4.701708,WR
00-0039065,2024,REG,0.0,0,0.0,0,0,0.0,0,0,726.0,7,60,83,16,174.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,7.0,60.0,83.0,174.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.375,0.4375,3.75,5.1875,10.9125,0.9411764705882353,Sam LaPorta,23.0,34.0,1,2,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0,889.0,10,86,120,0.0,0.0,4.0,0.0,889.0,10.0,86.0,0.0,0.0,0.23529411764705882,0.0,52.294117647058826,0.5882352941176471,5.0588235294117645,0.0,0.11764705882352941,48.83455882352941,4.404411764705882,0.9705882352941176,0.9411764705882353,rookie_age,00-0039065,Sam LaPorta,Lions,2023,4.0,2027.0,2366500.0,9465998.0,7825179.0,0.826661805759942,2.0,34.0,2023.0,3.170773,TE
00-0039066,2024,REG,0.0,0,0.0,0,0,0.0,0,0,156.0,0,21,32,11,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0909090909091,0.0,32.45454545454545,49.45454545454545,56.56363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.181818181818182,0.0,1.9090909090909092,2.909090909090909,3.3272727272727276,0.6470588235294118,Michael Mayer,23.0,35.0,1,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,304.0,2,27,40,0.0,0.0,0.0,0.0,304.0,2.0,32.45454545454545,0.0,0.0,0.0,0.0,25.333333333333332,0.16666666666666666,2.25,0.0,0.0,19.757575757575758,2.0795454545454546,0.6764705882352942,0.6470588235294118,rookie_age,00-0039066,Michael Mayer,Raiders,2023,4.0,2027.0,2328410.0,9313638.0,7596697.0,0.8156530240921969,2.0,35.0,2023.0,3.119738,TE
00-0039075,2024,REG,0.0,0,0.0,0,0,46.0,1,11,990.0,3,79,106,11,206.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,71.0909090909091,1.5454545454545454,17.0,1530.0,4.636363636363637,122.0909090909091,163.8181818181818,319.29090909090905,0.0,0.0,0.0,0.0,0.0,4.181818181818182,0.09090909090909091,1.0,90.0,0.2727272727272727,7.181818181818182,9.636363636363637,18.78181818181818,0.6470588235294118,Puka Nacua,23.0,177.0,1,2,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.0,1,1486.0,6,105,160,0.0,0.0,89.0,1.5454545454545454,1530.0,6.0,122.0909090909091,0.0,0.0,5.235294117647059,0.09090909090909091,90.0,0.35294117647058826,7.181818181818182,0.0,4.708556149732621,88.70588235294117,6.6791443850267385,0.8235294117647058,0.6470588235294118,rookie_age,00-0039075,Puka Nacua,Rams,2023,4.0,2027.0,1021245.0,4084980.0,244980.0,0.059970917850271,5.0,177.0,2023.0,1.368323,WR
00-0039139,2024,REG,0.0,0,0.0,0,0,1412.0,16,250,497.0,3,52,63,17,354.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1412.0,16.0,250.0,497.0,3.0,52.0,63.0,354.9,0.0,0.0,0.0,0.0,0.0,83.05882352941177,0.9411764705882353,14.705882352941176,29.235294117647058,0.17647058823529413,3.0588235294117645,3.7058823529411766,20.876470588235293,1.0,Jahmyr Gibbs,22.0,12.0,1,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1412.0,16,497.0,3,52,71,0.0,0.0,1412.0,16.0,497.0,3.0,52.0,0.0,0.0,83.05882352941177,0.9411764705882353,29.235294117647058,0.17647058823529413,3.466666666666667,0.0,73.02941176470588,25.15098039215686,3.2627450980392156,0.9411764705882353,0.8823529411764706,rookie_age,00-0039139,Jahmyr Gibbs,Lions,2023,4.0,2027.0,4461285.0,17845138.0,17845138.0,1.0,1.0,12.0,2023.0,5.977487,RB
00-0039146,2024,REG,0.0,0,0.0,0,0,163.0,1,20,857.0,6,55,75,17,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,20.0,857.0,6.0,55.0,75.0,197.0,0.0,0.0,0.0,0.0,0.0,9.588235294117647,0.058823529411764705,1.1764705882352942,50.411764705882355,0.35294117647058826,3.235294117647059,4.411764705882353,11.588235294117647,1.0,Jayden Reed,24.0,50.0,1,2,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,163.0,2,857.0,8,64,94,0.0,0.0,163.0,2.0,857.0,8.0,64.0,0.0,0.0,9.588235294117647,0.125,50.411764705882355,0.5,4.0,0.0,8.512867647058822,49.987132352941174,3.6176470588235294,0.9705882352941176,0.9411764705882353,early_prime,00-0039146,Jayden Reed,Packers,2023,4.0,2027.0,1795195.0,7180778.0,4048783.0000000005,0.5638362584109967,2.0,50.0,2023.0,2.405306,WR
00-0039150,2024,REG,2403.0,15,9.0,384,234,249.0,6,43,0.0,0,0,0,14,195.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2403.0,15.0,9.0,384.0,234.0,249.0,6.0,43.0,0.0,0.0,0.0,0.0,195.02,171.64285714285714,1.0714285714285714,0.6428571428571429,27.428571428571427,16.714285714285715,17.785714285714285,0.42857142857142855,3.0714285714285716,0.0,0.0,0.0,0.0,13.930000000000001,0.8235294117647058,Bryce Young,23.0,1.0,1,2,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.0,15,253.0,6,0.0,0,0,0,2877.0,15.0,253.0,6.0,0.0,0.0,0.0,179.8125,1.0714285714285714,17.785714285714285,0.42857142857142855,0.0,0.0,0.0,175.72767857142856,16.799107142857142,0.0,0.0,0.8823529411764706,0.8235294117647058,rookie_age,00-0039150,Bryce Young,Panthers,2023,4.0,2027.0,9488769.0,37955074.0,37955074.0,1.0,1.0,1.0,2023.0,12.7136,QB
00-0039152,2024,REG,2091.0,13,12.0,301,190,183.0,0,45,0.0,0,0,0,12,119.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2091.0,13.0,12.0,301.0,190.0,183.0,0.0,45.0,0.0,0.0,0.0,0.0,119.94,174.25,1.0833333333333333,1.0,25.083333333333332,15.833333333333334,15.25,0.0,3.75,0.0,0.0,0.0,0.0,9.995,0.7058823529411765,Will Levis,25.0,33.0,1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0,13,183.0,1,0.0,0,0,0,3415.111111111111,15.11111111111111,183.0,1.8888888888888888,0.0,0.0,0.0,200.88888888888889,1.0833333333333333,15.25,0.1111111111111111,0.0,0.0,0.0,187.56944444444446,10.791666666666666,0.0,0.0,0.6176470588235294,0.5294117647058824,early_prime,00-0039152,Will Levis,Titans,2023,4.0,2027.0,2385541.0,9542162.0,8730957.0,0.9149872953320223,2.0,33.0,2023.0,3.196285,QB
00-0039163,2024,REG,3727.0,20,12.0,532,336,233.0,0,52,0.0,0,0,1,17,220.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3727.0,20.0,12.0,532.0,336.0,233.0,0.0,52.0,0.0,0.0,0.0,1.0,220.38,219.23529411764707,1.1764705882352942,0.7058823529411765,31.294117647058822,19.764705882352942,13.705882352941176,0.0,3.0588235294117645,0.0,0.0,0.0,0.058823529411764705,12.963529411764705,1.0,C.J. Stroud,22.0,2.0,1,2,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.0,23,233.0,3,0.0,0,1,1,4108.0,23.0,233.0,3.0,0.0,0.0,1.0,273.8666666666667,1.5333333333333334,13.705882352941176,0.2,0.0,0.0,0.06666666666666667,246.55098039215687,12.086274509803921,0.0,0.03333333333333333,0.9411764705882353,0.8823529411764706,rookie_age,00-0039163,C.J. Stroud,Texans,2023,4.0,2027.0,9069811.0,36279244.0,36279244.0,1.0,1.0,2.0,2023.0,12.152256,QB
00-0039164,2024,REG,1814.0,8,12.0,264,126,499.0,6,86,-1.0,0,1,1,11,163.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2803.4545454545455,12.363636363636363,18.545454545454547,408.0,194.72727272727272,771.1818181818181,9.272727272727273,132.9090909090909,-1.5454545454545454,0.0,1.5454545454545454,1.5454545454545454,252.46545454545455,164.9090909090909,0.7272727272727273,1.0909090909090908,24.0,11.454545454545455,45.36363636363637,0.5454545454545454,7.818181818181818,-0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,14.850909090909092,0.6470588235294118,Anthony Richardson,22.0,4.0,1,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,8,499.0,6,0.0,0,1,1,2803.4545454545455,12.75,771.1818181818181,17.0,0.0,0.0,1.5454545454545454,164.9090909090909,0.75,45.36363636363637,1.0,0.0,0.0,0.09090909090909091,154.57954545454544,39.68181818181819,-0.045454545454545456,0.045454545454545456,0.4411764705882353,0.23529411764705882,rookie_age,00-0039164,Anthony Richardson,Colts,2023,4.0,2027.0,8498508.0,33994030.0,33994030.0,1.0,1.0,4.0,2023.0,11.386791,QB
